@relation amp_5_occupancy-detection

@attribute time-index numeric
@attribute Temperature numeric
@attribute Humidity numeric
@attribute Light numeric
@attribute CO2 numeric
@attribute HumidityRatio numeric
@attribute Occupancy numeric

@data
9085,20.89,32.09,0,1585,0.004906,0
9086,20.89,32.09,0,1570,0.004906,0
9087,20.89,32.06,0,1534.666667,0.004901,0
9088,20.89,32,0,1514,0.004892,0
9089,20.89,32,0,1483,0.004892,0
9090,20.84,31.89,0,1455,0.00486,0
9091,20.89,31.89,0,1430,0.004875,0
9092,20.89,31.89,0,1412,0.004875,0
9093,?,31.89,0,1405,0.004875,0
9094,20.856667,31.856667,0,1408.333333,0.00486,0
9095,20.856667,31.856667,0,1419.666667,0.00486,0
9096,20.89,31.89,0,1455,0.004875,0
9097,20.84,31.795,0,1597.5,0.004845,0
9098,20.79,31.745,0,1494,0.004822,0
9099,20.79,?,0,1303.5,0.004816,0
9100,20.79,31.7,0,1295,0.004816,0
9101,20.84,31.745,0,1295,0.004837,0
9102,20.856667,31.63,0,1575.666667,0.004825,0
9103,20.79,31.6,0,1661,0.0048,0
9104,20.89,31.65,0,1466,0.004838,0
9105,20.84,31.6,0,1454.5,0.004815,0
9106,20.84,31.55,0,1451.5,0.004807,0
9107,20.79,31.5,0,1445,0.004785,?
9108,20.79,31.395,0,1434.5,0.004769,0
9109,20.79,31.445,0,1482.5,0.004776,0
9110,20.79,31.445,0,1525,0.004776,0
9111,20.823333,31.426667,0,1469.666667,0.004784,0
9112,20.823333,31.426667,0,1474.666667,0.004784,0
9113,20.84,31.445,0,1539.5,0.004791,?
9114,?,31.29,0,1542,0.004753,0
9115,20.84,31.395,0,1597,0.004784,0
9116,20.79,31.29,0,1662.666667,0.004753,0
9117,20.79,31.29,0,?,0.004753,0
9118,20.79,31.2,0,1627,0.004739,0
9119,20.79,31.2,0,1582,0.004739,0
9120,20.79,?,0,1558.5,0.004753,0
9121,20.79,31,0,1542.5,?,0
9122,20.79,31.1,0,1526,0.004724,0
9123,20.79,31.2,0,1513,0.004739,0
9124,20.79,31.1,0,1502,0.004724,0
9125,20.79,31.1,0,1501.5,0.004724,0
9126,20.79,31,0,1727,0.004708,0
9127,20.79,31,0,1721,0.004708,0
9128,20.79,30.89,0,1655,0.004692,0
9129,20.79,30.926667,0,?,0.004697,0
9130,20.79,30.89,0,?,0.004692,0
9131,?,30.89,0,?,0.004692,0
9132,20.823333,30.89,0,1254.666667,0.004701,0
9133,20.79,30.79,0,1247.5,0.004676,0
9134,20.79,?,0,1231,0.004676,0
9135,20.79,30.89,0,1231,0.004692,0
9136,20.84,30.84,0,1159.5,0.004698,0
9137,20.84,30.745,0,1157,0.004684,0
9138,20.856667,30.793333,0,1135.333333,0.004696,0
9139,20.79,30.7,?,1128,0.004662,0
9140,20.84,30.745,0,1119.5,0.004684,0
9141,20.89,30.79,0,1116,?,0
9142,20.89,30.79,0,1113,0.004705,0
9143,20.89,30.7,0,1133,0.004691,0
9144,20.84,30.695,0,1149,0.004676,0
9145,20.84,30.6,0,1146.5,0.004662,0
9146,20.89,30.633333,0,1145.666667,0.004681,0
9147,20.84,30.55,0,1136.5,0.004654,0
9148,20.89,30.6,0,?,0.004676,0
9149,20.89,30.6,0,1135.5,0.004676,0
9150,20.84,30.495,0,1164.5,0.004645,0
9151,20.856667,30.496667,0,1180,0.004651,0
9152,20.84,30.5,0,1173,0.004646,0
9153,?,?,0,1184.5,0.004661,0
9154,20.89,30.445,0,1189.5,0.004652,0
9155,20.89,30.39,0,1190,0.004644,0
9156,20.89,30.39,0,1198,0.004644,0
9157,20.89,?,0,1191,0.004644,?
9158,?,30.29,0,1196,0.004628,0
9159,20.89,30.29,0,1195,0.004628,0
9160,20.89,30.29,?,1193,0.004628,0
9161,20.89,30.245,0,1193.5,0.004621,?
9162,20.89,30.2,0,1186,0.004614,0
9163,20.84,30.195,0,1198.5,0.004599,0
9164,20.89,30.2,0,1202,0.004614,0
9165,20.89,30.1,0,1199.333333,0.004599,0
9166,20.89,30.1,0,1197,?,0
9167,20.89,30.1,0,1198,?,0
9168,20.89,30,0,1202,0.004584,0
9169,20.89,30,0,1212.5,0.004584,0
9170,20.89,30,0,1221.5,0.004584,0
9171,20.89,30,0,1219,0.004584,0
9172,20.89,30,0,1217.333333,0.004584,0
9173,?,30,0,?,0.004584,0
9174,20.89,30,0,1221,0.004584,0
9175,20.89,30,0,1220.5,0.004584,0
9176,20.89,29.89,0,1235,0.004567,0
9177,20.89,29.89,0,1252.5,0.004567,0
9178,20.89,29.89,0,1250,0.004567,0
9179,20.89,29.79,0,1216,0.004551,0
9180,20.89,29.79,0,1231.5,0.004551,0
9181,20.89,29.7,0,1252.5,0.004538,0
9182,20.89,29.6,0,1270.5,0.004522,?
9183,20.89,29.65,0,1269.5,0.00453,0
9184,20.89,29.7,0,1267,0.004538,?
9185,20.89,29.7,0,1255.5,0.004538,0
9186,?,29.7,0,1245.5,0.004538,0
9187,20.89,29.6,0,1221.5,0.004522,0
9188,20.89,29.6,0,1201,0.004522,0
9189,20.89,?,0,1196,0.004514,0
9190,20.89,29.525,0,1194,0.004511,?
9191,20.89,29.5,0,1203,0.004507,0
9192,20.89,29.5,0,1202.5,0.004507,0
9193,20.89,29.445,0,1201.5,0.004498,0
9194,20.89,29.5,0,1201.5,0.004507,0
9195,20.89,29.5,0,1205,0.004507,0
9196,20.89,29.463333,0,1212.666667,0.004501,0
9197,20.89,?,0,1213.5,0.004507,0
9198,20.89,29.426667,0,1213.666667,0.004495,0
9199,20.89,29.29,0,1215,0.004474,0
9200,20.89,29.39,0,1233,0.00449,0
9201,20.89,29.39,0,1234.5,0.00449,0
9202,20.89,29.29,0,1239,0.004474,0
9203,20.89,29.29,0,1246.5,0.004474,0
9204,20.89,?,0,1238.5,0.004474,0
9205,20.89,29.2,?,1244,0.004461,0
9206,?,29.2,0,1255.5,0.004447,0
9207,20.89,29.2,0,1327,0.004461,0
9208,20.89,29.2,0,1355,0.004461,0
9209,20.89,29.1,0,1367.5,?,0
9210,20.89,29.15,0,1302.5,0.004453,0
9211,20.89,29,0,1255,0.00443,0
9212,20.89,29.1,0,1239,0.004445,0
9213,20.89,29,0,1052.666667,0.00443,0
9214,20.89,29,0,1030.5,0.00443,0
9215,20.89,29,0,1043,0.00443,0
9216,?,?,0,1045,0.00443,0
9217,20.89,?,0,1058.5,0.00443,0
9218,20.89,28.89,?,1050,0.004413,0
9219,20.89,28.89,0,1058.5,0.004413,0
9220,20.89,?,0,1072,0.004413,0
9221,20.89,28.89,0,1086,0.004413,0
9222,20.89,28.89,0,1118.5,0.004413,0
9223,20.89,28.89,0,1141.5,0.004413,0
9224,20.89,28.89,0,1145.333333,0.004413,0
9225,?,28.89,0,1141,0.004413,0
9226,20.89,28.84,0,1154,0.004405,0
9227,20.84,28.84,0,1159.5,0.004392,0
9228,?,28.89,0,1164.5,0.004413,0
9229,20.823333,28.823333,0,1158,0.004385,0
9230,20.84,28.745,0,1185.5,0.004377,0
9231,20.823333,28.73,?,1206.333333,0.00437,0
9232,?,28.7,0,1656.5,?,0
9233,20.89,28.7,0,1489.666667,0.004384,0
9234,20.89,28.7,0,1879.5,0.004384,0
9235,20.89,28.65,0,1774,0.004376,0
9236,20.89,28.6,0,1684,0.004368,0
9237,20.856667,28.463333,0,1631.666667,0.004338,0
9238,20.79,28.5,0,1542,0.004326,0
9239,20.89,28.55,0,1512.5,0.004361,0
9240,20.856667,28.566667,0,1431.666667,0.004354,0
9241,20.89,28.5,0,1399,?,0
9242,20.89,28.445,0,1366,0.004344,0
9243,20.89,?,0,1328.5,0.004344,0
9244,20.89,?,0,1306,0.004336,0
9245,20.89,28.39,0,1308,0.004336,0
9246,20.89,28.39,0,?,0.004336,0
9247,20.89,28.295,?,1344.5,0.004321,0
9248,20.89,28.29,0,1359,0.004321,0
9249,20.89,?,0,1359,0.004321,0
9250,20.89,28.29,0,1357,0.004321,0
9251,20.89,28.29,0,1350,0.004321,0
9252,20.856667,28.166667,0,1337.5,0.004293,0
9253,20.89,28.2,0,1340.333333,0.004307,0
9254,20.89,28.245,0,1342,0.004314,0
9255,20.89,28.2,0,1356,0.004307,0
9256,20.89,28.1,0,1357,0.004291,0
9257,20.823333,28.133333,0,1394.333333,0.004279,0
9258,20.89,28.2,0,1427,0.004307,0
9259,?,28.2,0,1427,0.004307,0
9260,20.89,28.15,0,1420,0.004299,0
9261,20.79,?,0,1419,0.00425,0
9262,20.89,?,0,1422,?,0
9263,20.84,27.995,0,1366.5,0.004262,0
9264,20.89,28.1,0,?,0.004291,0
9265,20.89,27.995,0,1307.5,?,0
9266,20.823333,27.89,0,1311.5,0.004242,0
9267,20.79,27.89,0,1341.333333,0.004233,?
9268,20.79,27.89,0,1327.666667,?,0
9269,20.79,27.89,0,1323.5,0.004233,0
9270,20.79,27.89,0,1297.5,0.004233,0
9271,20.79,27.89,0,1291.25,0.004233,?
9272,20.89,?,0,1299,0.004276,0
9273,20.79,27.89,0,1302,0.004233,0
9274,20.79,27.89,0,1317,0.004233,0
9275,20.79,27.79,0,1321,0.004218,0
9276,20.84,27.84,0,1321.5,0.004238,0
9277,20.79,27.79,0,1321,0.004218,0
9278,20.79,27.79,0,1317.5,?,0
9279,?,27.666667,0,1318.666667,0.004199,0
9280,20.89,?,0,1329,0.00423,0
9281,20.856667,27.76,0,1330.666667,?,?
9282,20.89,27.7,0,1329,0.00423,0
9283,20.84,27.7225,0,1330.5,0.00422,0
9284,20.89,27.79,0,1342,0.004244,0
9285,20.89,27.6,0,1342,0.004215,0
9286,?,27.445,0,1333.5,0.004165,0
9287,20.79,27.6,?,1336,0.004188,0
9288,20.79,27.6,0,1335.666667,0.004188,0
9289,20.79,27.6,0,1322,0.004188,0
9290,20.79,27.65,0,1348.5,0.004196,0
9291,20.79,27.55,0,1358.5,0.004181,0
9292,20.79,27.6,0,1386.5,0.004188,0
9293,20.79,27.5,0,1404,0.004173,0
9294,?,?,0,1431.5,0.004173,0
9295,20.79,27.445,0,1483,0.004165,0
9296,20.79,27.445,0,1472,0.004165,0
9297,20.79,27.39,0,1484,0.004156,0
9298,20.79,27.5,0,?,0.004173,0
9299,20.79,27.5,?,?,0.004173,0
9300,20.79,27.39,0,1515.5,0.004156,0
9301,20.79,27.5,0,1748,0.004173,0
9302,20.79,27.39,0,2065.75,0.004156,0
9303,20.79,?,0,1739,0.004156,0
9304,20.79,27.245,0,2076.5,0.004134,0
9305,20.79,27.26,0,1978.666667,0.004137,0
9306,20.79,27.1,0,1588,0.004112,0
9307,20.79,27.195,0,1544.5,0.004127,0
9308,20.79,27.1,0,1538.5,0.004112,0
9309,?,27.1,0,1398.333333,0.004097,0
9310,20.7,27.1,0,1415,0.004089,0
9311,20.7,27.15,0,1409,0.004097,0
9312,20.7,27.15,0,1603.5,0.004097,?
9313,20.7,27.2,0,?,?,0
9314,20.7,27.166667,?,1288.666667,0.004099,0
9315,20.7,27.2,0,1283,0.004104,0
9316,20.7,27.2,0,1282,0.004104,0
9317,20.745,27.2,0,1282.5,0.004116,0
9318,20.79,27.066667,0,1285,0.004107,0
9319,20.7,27,0,1282,0.004074,0
9320,20.745,27.05,0,1236.5,0.004093,0
9321,20.7,27.066667,0,1241.333333,?,0
9322,20.7,27.1,0,1241,0.004089,0
9323,20.7,26.945,0,1219.5,0.004066,0
9324,20.7,27,0,1214,0.004074,?
9325,20.7,26.945,0,1216.5,0.004066,0
9326,20.7,27.1,0,1211,0.004089,0
9327,20.7,27.1,0,1207.5,0.004089,0
9328,20.7,27,0,1209,0.004074,0
9329,20.7,26.995,0,1206.5,0.004073,0
9330,20.7,27.1,0,1210,0.004089,0
9331,20.7,27,0,1215,0.004074,0
9332,20.745,27,0,1222.5,0.004085,0
9333,20.745,26.89,0,1221,0.004069,0
9334,20.73,26.823333,?,1213.666667,0.004055,0
9335,?,26.84,0,1212,0.00405,0
9336,20.7,26.89,0,1220.5,0.004057,0
9337,20.666667,26.793333,0,1220.333333,0.004034,0
9338,20.7,26.89,0,1224,0.004057,0
9339,20.6,26.84,0,1234,0.004025,0
9340,20.7,26.89,0,1231.5,0.004057,0
9341,20.6,26.84,?,1233.5,0.004025,0
9342,20.6,26.84,0,1238,0.004025,0
9343,20.6,?,0,1233,0.004032,0
9344,20.7,27,0,1234,0.004074,0
9345,20.7,26.945,0,1239,0.004066,0
9346,20.7,26.89,0,1246,0.004057,0
9347,20.666667,26.89,0,1253.666667,0.004049,0
9348,20.65,26.79,0,1257.5,0.00403,0
9349,20.7,26.89,0,1257,0.004057,0
9350,20.7,26.89,0,1254.5,0.004057,0
9351,20.7,26.89,0,1262,0.004057,0
9352,20.7,26.89,0,1276,0.004057,0
9353,20.7,26.89,0,1276,0.004057,0
9354,20.7,26.79,0,?,0.004042,0
9355,20.7,26.823333,0,1272,0.004047,0
9356,20.7,26.79,0,1277,0.004042,0
9357,20.7,26.79,0,1274,0.004042,0
9358,20.79,26.745,?,1272.5,0.004058,0
9359,20.79,26.79,0,1271,0.004065,0
9360,20.745,26.7,0,?,0.00404,0
9361,20.79,26.745,0,1262,0.004058,0
9362,20.79,26.7,0,1255.333333,0.004051,0
9363,20.79,26.7,?,1262,0.004051,0
9364,20.79,26.7,0,1261.5,0.004051,0
9365,20.79,?,0,1253.333333,0.004036,0
9366,20.79,26.6,0,1268,0.004036,0
9367,20.79,26.6,0,1264.5,0.004036,0
9368,20.79,26.6,0,1264,0.004036,0
9369,20.79,26.6,0,1264.333333,0.004036,0
9370,20.79,26.6,0,1264.5,0.004036,0
9371,20.79,26.625,0,1260.75,0.00404,0
9372,20.79,26.65,0,1257,0.004043,0
9373,20.79,26.6,0,1261,0.004036,?
9374,20.79,26.6,0,1259,0.004036,0
9375,20.79,26.6,0,1253,0.004036,0
9376,20.79,?,0,1247,0.004036,0
9377,20.79,26.566667,0,1239.666667,0.004031,0
9378,20.79,26.5,0,?,0.00402,0
9379,20.79,26.55,0,1236,0.004028,0
9380,20.79,26.5,0,1244.666667,0.00402,0
9381,20.79,26.5,0,1259,0.00402,0
9382,20.79,26.5,0,1251.5,0.00402,0
9383,20.79,26.5,0,1252,0.00402,0
9384,20.79,26.5,0,1255,0.00402,0
9385,20.79,26.5,0,1261,0.00402,0
9386,20.79,26.5,0,1256.5,0.00402,0
9387,20.79,26.5,0,1257.5,0.00402,?
9388,20.79,26.5,0,1261,0.00402,0
9389,20.79,26.445,0,1264,0.004012,0
9390,20.79,26.5,0,1263,0.00402,0
9391,20.79,26.39,0,1270,0.004004,0
9392,20.79,26.39,0,1287.5,0.004004,0
9393,20.79,26.39,0,1316,0.004004,0
9394,20.79,26.39,0,1363,0.004004,0
9395,20.79,?,0,1365,0.004004,?
9396,20.79,26.445,0,1366.5,0.004012,0
9397,20.79,26.39,0,1359.333333,0.004004,0
9398,20.79,26.39,0,1356,0.004004,0
9399,20.79,26.39,0,1365.5,0.004004,0
9400,20.79,26.39,0,1369,0.004004,0
9401,20.856667,26.463333,0,1371.333333,0.004031,0
9402,20.79,26.39,0,1378,0.004004,0
9403,20.79,26.323333,?,1346,0.003994,0
9404,20.79,26.356667,0,1339.333333,0.003999,0
9405,20.79,26.29,0,1343,0.003988,0
9406,20.79,26.29,0,1354,0.003988,0
9407,20.79,26.39,0,1354,0.004004,0
9408,20.79,26.356667,0,1367,0.003999,0
9409,20.79,26.356667,0,1373.75,0.003999,0
9410,20.79,26.39,0,1366.5,0.004004,0
9411,20.79,26.29,0,1374.5,0.003988,?
9412,?,26.29,0,1383.75,0.003988,0
9413,20.79,26.29,0,1388,0.003988,0
9414,20.79,26.29,0,1391.333333,0.003988,0
9415,20.79,26.29,0,1391,0.003988,?
9416,20.79,26.245,0,1385,0.003982,0
9417,20.79,?,0,1365,0.003988,?
9418,20.79,26.26,0,?,0.003984,0
9419,20.79,26.245,0,1347.5,0.003982,0
9420,20.79,26.2,0,1354,0.003975,0
9421,20.79,26.2,0,1366,0.003975,0
9422,20.79,26.2,0,1366,0.003975,0
9423,20.79,26.2,0,1354.5,0.003975,0
9424,20.79,26.2,0,1350.5,0.003975,0
9425,20.79,26.2,0,1362,0.003975,0
9426,20.79,26.2,0,1369,0.003975,0
9427,20.79,26.2,0,1391,0.003975,0
9428,20.79,26.1,0,1406,0.003959,0
9429,20.79,26.2,?,1409.25,0.003975,0
9430,20.79,26.1,0,1415,0.003959,0
9431,20.79,26.2,0,1432.333333,0.003975,0
9432,20.79,26.2,0,1432.5,0.003975,0
9433,20.79,26.2,?,1428,0.003975,0
9434,20.79,26.1,0,1434,0.003959,0
9435,20.79,26.1,0,1434,0.003959,0
9436,20.79,26.1,0,?,0.003959,0
9437,20.79,26.1,0,1421,0.003959,0
9438,20.79,26.1,0,1418.75,0.003959,0
9439,20.79,26.1,0,1415,0.003959,0
9440,20.79,26.1,0,1409.5,0.003959,0
9441,20.79,26.1,0,?,0.003959,0
9442,20.79,26.1,0,?,0.003959,0
9443,20.79,26.133333,0,1408.333333,0.003964,0
9444,?,26.1,0,?,0.003959,0
9445,20.79,26.1,0,1413,0.003959,0
9446,20.79,26.1,0,1411,0.003959,0
9447,20.79,26.1,0,1401,0.003959,0
9448,20.79,26.1,0,1394,0.003959,0
9449,20.79,26.1,0,?,0.003959,0
9450,20.79,26,0,1416,0.003944,0
9451,20.89,26.1,0,1426,0.003984,0
9452,20.823333,26.133333,0,1424,0.003973,0
9453,20.79,26.1,0,1441,0.003959,0
9454,20.79,26.1,0,1449,0.003959,0
9455,20.823333,26.066667,0,1456.5,0.003962,0
9456,20.79,26.05,0,1463,0.003952,0
9457,20.79,26,0,1467.5,0.003944,?
9458,20.79,26.05,0,1468.5,0.003952,?
9459,20.79,26.075,0,1464.75,0.003956,0
9460,20.79,26.1,?,1452,0.003959,0
9461,20.79,26,0,1453,0.003944,0
9462,20.79,26,0,?,0.003944,0
9463,20.79,?,0,1466,0.003944,0
9464,20.79,26.1,0,1465,0.003959,0
9465,20.79,26.025,0,1481.25,0.003948,0
9466,20.79,26,0,1482.75,0.003944,0
9467,20.79,26,0,1482.5,0.003944,0
9468,20.79,26,0,1482.5,0.003944,0
9469,20.856667,26.1,0,1501,0.003976,0
9470,20.79,26.05,0,1500.5,0.003952,0
9471,20.79,26.1,0,1514,0.003959,0
9472,?,26.033333,0,1511.666667,0.003949,0
9473,20.79,26.033333,0,1505,0.003949,0
9474,20.84,26.1,0,1503,0.003972,0
9475,20.79,26,0,1511,0.003944,0
9476,20.79,26.1,0,1510,0.003959,0
9477,20.79,26.1,0,1484,0.003959,0
9478,20.79,26.1,0,1456.5,0.003959,0
9479,20.79,26.1,0,1504.5,0.003959,0
9480,20.79,26.1,0,1521.5,0.003959,0
9481,?,26.1,0,1513,0.003959,0
9482,20.79,26.1,0,1510,0.003959,0
9483,20.79,26.1,?,1513.75,0.003959,0
9484,20.79,26.1,0,1517.5,0.003959,0
9485,20.79,26.175,0,1519,0.003971,0
9486,20.79,26.1,0,1539.5,?,0
9487,20.79,26.1,0,1547,0.003959,0
9488,20.79,26.2,0,1565,0.003975,0
9489,20.79,26.2,0,1570,0.003975,0
9490,20.79,26.2,0,1562,0.003975,0
9491,20.79,26.2,0,1573.5,0.003975,0
9492,20.745,26.2,0,1555,0.003964,0
9493,20.745,26.2,0,1510,0.003964,0
9494,20.76,26.26,0,1495.666667,0.003976,0
9495,20.7,26.2,0,1493.5,0.003953,0
9496,20.7,26.2,0,1493,?,0
9497,20.745,26.2,0,1481,0.003964,0
9498,20.7675,26.2675,0,1472.5,0.003979,0
9499,20.79,26.2,0,1492,0.003975,0
9500,20.73,26.29,0,1494,0.003974,0
9501,20.7,?,0,1506,0.003953,0
9502,20.745,26.2,0,1527,0.003964,0
9503,20.79,26.2,0,1541,0.003975,?
9504,20.7,26.29,0,1535.5,0.003966,0
9505,20.745,26.29,0,1528,0.003977,0
9506,20.79,26.2,0,1520.5,0.003975,0
9507,20.79,26.2,0,1503,0.003975,0
9508,20.79,26.2,0,1496,0.003975,0
9509,20.79,26.2,0,1498,0.003975,0
9510,20.79,26.2,0,1484.5,0.003975,0
9511,20.79,?,0,1476,0.003988,?
9512,20.79,26.29,0,1477,0.003988,0
9513,20.745,26.29,0,?,0.003977,0
9514,20.73,26.26,0,1494,0.003969,0
9515,20.79,26.245,0,1506.5,0.003982,0
9516,20.745,26.29,0,1510.5,0.003977,0
9517,20.745,26.245,0,?,0.00397,0
9518,20.79,26.245,0,1514,0.003982,0
9519,20.79,26.29,0,?,0.003988,0
9520,20.79,26.29,0,1532,0.003988,0
9521,?,26.29,0,1532.5,0.003988,0
9522,20.76,26.29,0,1538.666667,0.003981,0
9523,20.79,26.29,0,1542,0.003988,0
9524,20.79,26.2,?,1551.5,0.003975,0
9525,20.79,26.2,0,1555.5,0.003975,?
9526,20.79,26.2,0,1555,0.003975,0
9527,20.79,26.29,0,1550.5,0.003988,0
9528,20.79,26.29,0,1546,0.003988,0
9529,?,26.29,0,1531,0.003988,0
9530,20.79,26.29,0,1518,0.003988,0
9531,20.79,26.29,?,1508.5,0.003988,0
9532,20.79,26.29,0,1513.5,0.003988,0
9533,20.79,26.29,0,1516,0.003988,0
9534,20.79,26.29,0,1521,0.003988,0
9535,20.79,26.29,0,1536.5,0.003988,0
9536,20.79,26.39,0,1534,0.004004,0
9537,20.79,26.39,0,1533.5,0.004004,0
9538,20.745,26.39,0,1582,0.003993,0
9539,20.76,26.39,0,1571.333333,0.003996,?
9540,20.79,26.39,0,1571,0.004004,0
9541,20.79,26.39,0,1568,0.004004,0
9542,20.79,26.39,0,1563.666667,0.004004,0
9543,20.79,26.39,0,1556.5,0.004004,0
9544,20.79,26.39,0,1572,0.004004,0
9545,20.79,26.39,0,1597,0.004004,0
9546,20.79,?,0,1597,0.004004,0
9547,20.79,26.39,0,1601.5,0.004004,0
9548,20.79,26.39,0,1577,0.004004,0
9549,20.79,26.39,0,1567,0.004004,0
9550,20.79,26.39,0,1531,0.004004,0
9551,20.79,26.445,0,1495,0.004012,0
9552,20.79,26.426667,0,1487,0.004009,0
9553,20.79,26.39,0,1486,0.004004,0
9554,20.79,26.445,0,1489,0.004012,0
9555,20.79,26.5,0,1492,0.00402,0
9556,20.79,26.5,0,1516,0.00402,0
9557,20.79,26.5,0,1533,0.00402,0
9558,20.79,26.5,0,1552.666667,0.00402,?
9559,20.745,26.5,0,1561.5,0.004009,0
9560,?,26.5,0,1569.5,0.00402,0
9561,20.79,26.5,0,1563.5,0.00402,0
9562,20.79,26.5,0,1555.5,0.00402,0
9563,20.79,26.5,0,1561,0.00402,0
9564,20.79,26.5,0,1566,?,0
9565,20.79,26.5,0,1564,0.00402,0
9566,20.79,26.5,0,1563,0.00402,0
9567,20.7,26.5,0,1543,?,0
9568,20.7,26.5,0,1538,0.003998,0
9569,20.79,26.5,0,?,0.00402,0
9570,20.79,26.6,0,1535,0.004036,0
9571,20.76,26.6,0,1543.5,0.004028,0
9572,20.79,26.6,0,1556.5,0.004036,0
9573,20.745,26.6,0,1554,0.004025,0
9574,20.7,26.6,0,1559.5,0.004013,0
9575,?,26.6,0,1549,0.004013,0
9576,20.7,26.633333,0,1538,0.004018,0
9577,20.7,26.6,0,1533,0.004013,0
9578,20.7,26.65,?,1536,?,0
9579,?,26.7,?,1529.333333,0.004028,?
9580,20.76,26.7,0,1504.666667,0.004043,0
9581,20.79,26.6,0,?,0.004036,0
9582,20.79,26.6,0,1489,0.004036,0
9583,20.79,26.6,0,?,0.004036,0
9584,20.79,26.65,0,1481,0.004043,0
9585,20.79,26.6,0,1484.5,0.004036,0
9586,20.79,26.6,0,1486,0.004036,0
9587,?,?,0,1480.333333,0.004036,0
9588,20.79,26.6,0,1475,0.004036,0
9589,20.79,26.633333,0,1466.666667,0.004041,0
9590,20.79,26.65,0,1475.5,0.004043,0
9591,20.79,26.65,0,1477,0.004043,0
9592,20.79,26.6,0,1477,?,0
9593,?,26.7,0,1473,?,0
9594,20.79,26.7,0,1473,0.004051,0
9595,20.79,26.7,0,1473,0.004051,0
9596,20.79,26.7,0,1480,0.004051,0
9597,20.79,26.7,0,1480,0.004051,0
9598,20.79,26.7,0,1473.5,0.004051,0
9599,20.79,26.7,0,1479.5,0.004051,0
9600,20.79,26.7,0,1483,0.004051,0
9601,20.79,?,0,1499,0.004058,0
9602,20.79,26.79,0,1501,0.004065,0
9603,20.79,26.79,0,1502.666667,0.004065,0
9604,20.79,26.79,0,1507,0.004065,0
9605,20.745,26.84,0,1513,?,0
9606,20.79,26.89,0,1508,0.00408,0
9607,20.7,26.89,0,1501,0.004057,?
9608,20.76,26.89,0,1497.666667,0.004072,0
9609,20.745,26.89,0,1494,0.004069,?
9610,20.79,26.89,0,1504,0.00408,0
9611,20.79,26.89,?,1505.5,0.00408,0
9612,20.79,26.89,0,1497.666667,0.00408,0
9613,20.79,26.89,0,1506,0.00408,0
9614,20.79,26.89,0,1505,0.00408,?
9615,20.79,26.89,0,1510,0.00408,0
9616,20.79,26.89,?,1516.333333,0.00408,0
9617,20.79,26.89,0,1515,0.00408,0
9618,20.79,26.89,0,1519.666667,0.00408,0
9619,20.745,?,?,1520,0.004069,?
9620,20.745,26.89,0,1525,0.004069,0
9621,20.7,26.89,0,?,0.004057,0
9622,20.745,26.89,0,1496,0.004069,0
9623,20.73,27,0,1495.333333,0.004082,0
9624,20.7675,27,0,1496.75,0.004091,?
9625,20.7,27,0,1489,0.004074,0
9626,20.79,27,0,1486.666667,0.004097,0
9627,20.76,27,0,1494.333333,0.004089,0
9628,20.79,27,0,1496,0.004097,0
9629,?,27,0,1491,0.004097,0
9630,20.79,27,0,1520,0.004097,0
9631,20.79,27,0,1519,0.004097,0
9632,20.745,27,0,1512,0.004085,0
9633,20.76,27,0,1498,0.004089,?
9634,20.79,27,0,1483,0.004097,0
9635,20.79,27.05,0,?,0.004104,0
9636,20.745,27.1,0,1471,0.004101,0
9637,20.745,27.1,0,1456,0.004101,0
9638,20.745,27.05,0,1446,0.004093,0
9639,20.79,27.1,0,1443,0.004112,0
9640,20.7,27.1,0,1447.666667,0.004089,0
9641,20.79,27.1,0,1451,0.004112,0
9642,20.79,27.1,0,1452,0.004112,0
9643,20.76,27.1,0,?,0.004104,0
9644,20.79,27.1,0,?,0.004112,0
9645,20.745,27.1,0,1456,0.004101,0
9646,20.7,27.1,0,1464.666667,0.004089,0
9647,20.79,27.1,0,1434,0.004112,0
9648,20.79,27.1,0,1418,0.004112,0
9649,20.745,27.1,0,1417,0.004101,0
9650,20.7,27.1,0,1422,0.004089,0
9651,20.745,27.1,0,1420,0.004101,0
9652,20.76,27.133333,?,1426.333333,0.00411,?
9653,20.7,27.2,0,1427,0.004104,0
9654,20.7,27.15,0,1430,?,0
9655,20.7,27.1,0,1414.5,0.004089,0
9656,20.745,27.15,0,?,0.004108,0
9657,20.7,27.2,0,1413.5,0.004104,0
9658,?,27.2,0,1411,0.004104,0
9659,20.73,27.2,0,1412.333333,0.004112,0
9660,20.745,27.2,0,1412.5,0.004116,0
9661,20.745,27.2,0,1410.5,0.004116,0
9662,20.7,?,0,1412,0.004104,0
9663,?,27.15,0,1405,0.004097,0
9664,20.7,27.2,0,1407,0.004104,0
9665,20.7,27.2,0,1420.333333,0.004104,0
9666,20.7,27.2,0,1437,0.004104,0
9667,20.745,27.2,0,?,0.004116,?
9668,20.79,27.2,0,1443,0.004127,0
9669,20.7,27.2,0,1437,0.004104,0
9670,20.7,27.2,0,1421.5,0.004104,0
9671,20.7,27.2,0,1404,0.004104,0
9672,20.7,27.2,0,1404.5,0.004104,0
9673,20.7,27.166667,0,1408.666667,0.004099,0
9674,20.7,27.2,0,1400,0.004104,0
9675,20.7,27.2,0,1401,0.004104,0
9676,20.7,27.15,0,1404,0.004097,0
